2026-05-16 13:08:42.715 [info] [LS Main] Starting language server from: /Applications/Antigravity.app/Contents/Resources/app/extensions/antigravity/bin/language_server_macos_arm
2026-05-16 13:08:42.910 [info] [LS Main] Args: --csrf_token 2ee8b772-834a-406d-9e61-929be9452ec6 --extension_server_port 49163 --extension_server_csrf_token b2626680-b0a5-43f1-8fc2-4ce025e419a0 --app_data_dir antigravity --cloud_code_endpoint https://cloudcode-pa.googleapis.com
2026-05-16 13:08:47.123 [error] No LS client info found for local authority
2026-05-16 13:08:48.801 [info] [LS Main] Process spawned with PID: 1038
2026-05-16 13:08:52.503 [error] [LS Main stderr] I0516 13:08:52.502619  1038 server.go:1236] Starting language server process with pid 1038
2026-05-16 14:11:05.249 [error] [LS Main stderr] I0516 14:11:05.249026  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x2b02fb2232f54339

2026-05-16 14:11:10.286 [error] [LS Main stderr] I0516 14:11:10.286247  1038 planner_generator.go:283] Requesting planner with 142 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 14:11:22.814 [error] [LS Main stderr] I0516 14:11:22.814482  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x3967d2193072aba1

2026-05-16 14:11:27.868 [error] [LS Main stderr] I0516 14:11:27.868687  1038 planner_generator.go:283] Requesting planner with 144 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 14:11:33.142 [error] [LS Main stderr] I0516 14:11:33.142061  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x5b408a1148da1242

2026-05-16 14:12:03.245 [error] [LS Main stderr] I0516 14:12:03.244959  1038 planner_generator.go:283] Requesting planner with 146 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 14:12:09.212 [error] [LS Main stderr] I0516 14:12:09.211911  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xdaad13d0d66fad2c

2026-05-16 14:12:34.873 [error] [LS Main stderr] I0516 14:12:34.873584  1038 planner_generator.go:283] Requesting planner with 148 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 14:12:45.499 [error] [LS Main stderr] I0516 14:12:45.498772  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x43fb994fc4c8827c

2026-05-16 14:12:47.614 [error] [LS Main stderr] I0516 14:12:47.614139  1038 planner_generator.go:283] Requesting planner with 150 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 14:12:52.946 [error] [LS Main stderr] I0516 14:12:52.946050  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xe07b36c5c50d041c

2026-05-16 14:12:55.017 [error] [LS Main stderr] I0516 14:12:55.017181  1038 planner_generator.go:283] Requesting planner with 152 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 14:13:00.387 [error] [LS Main stderr] I0516 14:13:00.386989  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xa9fba9f08c3b247

2026-05-16 14:13:05.432 [error] [LS Main stderr] I0516 14:13:05.432303  1038 planner_generator.go:283] Requesting planner with 154 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 14:13:11.099 [error] [LS Main stderr] I0516 14:13:11.099510  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x6b01f5145375a1e

2026-05-16 14:13:16.153 [error] [LS Main stderr] I0516 14:13:16.153532  1038 planner_generator.go:283] Requesting planner with 156 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 14:13:22.146 [error] [LS Main stderr] I0516 14:13:22.146281  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x4b609b9d28f52934

2026-05-16 14:13:43.425 [error] [LS Main stderr] I0516 14:13:43.424840  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x3f1f41b46332619f

2026-05-16 14:13:44.007 [error] [LS Main stderr] I0516 14:13:44.007533  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0xe2654506f866a230

2026-05-16 14:13:52.190 [error] [LS Main stderr] I0516 14:13:52.189868  1038 planner_generator.go:283] Requesting planner with 158 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 14:13:57.214 [error] [LS Main stderr] I0516 14:13:57.214761  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x93381f14dd56c029

2026-05-16 14:14:02.749 [error] [LS Main stderr] E0516 14:14:02.749089  1038 log.go:398] failed to check terminal shell support: internal: internal error

2026-05-16 14:14:02.769 [error] [LS Main stderr] E0516 14:14:02.769176  1038 log.go:398] step has unexpected non-terminal status: CORTEX_STEP_STATUS_RUNNING

2026-05-16 14:14:03.883 [error] [LS Main stderr] E0516 14:14:03.883683  1038 log.go:398] executor is not currently running

2026-05-16 14:14:03.887 [error] [LS Main stderr] E0516 14:14:03.887576  1038 log.go:398] failed to check terminal shell support: internal: internal error

2026-05-16 14:14:45.062 [error] [LS Main stderr] I0516 14:14:45.062240  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xcb6cd200c03196c0

2026-05-16 14:14:45.412 [error] [LS Main stderr] I0516 14:14:45.411910  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0xf3052f24d77731f6

2026-05-16 14:14:52.698 [error] [LS Main stderr] I0516 14:14:52.697755  1038 http_helpers.go:151] URL: https://cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xd964667009040477

2026-05-16 14:14:52.727 [error] [LS Main stderr] W0516 14:14:52.724969  1038 log_context.go:118] Cache(availableModels): Singleflight refresh failed: error getting token source: state syncing error: key not found
W0516 14:14:52.726757  1038 log_context.go:118] Failed to refresh cache in background: error getting token source: state syncing error: key not found
W0516 14:14:52.724969  1038 log_context.go:118] Cache(fetchAdminControls): Singleflight refresh failed: error getting token source: state syncing error: key not found
W0516 14:14:52.726786  1038 log_context.go:118] Failed to refresh cache in background: error getting token source: state syncing error: key not found

2026-05-16 14:14:53.273 [error] [LS Main stderr] E0516 14:14:53.273371  1038 log.go:398] Failed to poll ListExperiments: error getting token source: state syncing error: key not found

2026-05-16 14:14:53.274 [error] [LS Main stderr] W0516 14:14:53.273937  1038 log_context.go:118] Cache(availableModels): Singleflight refresh failed: error getting token source: state syncing error: key not found
E0516 14:14:53.273990  1038 log.go:398] Failed to poll FetchAvailableModels: error getting token source: state syncing error: key not found

2026-05-16 14:15:13.674 [error] [LS Main stderr] W0516 14:15:13.673450  1038 log_context.go:118] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: state syncing error: key not found
W0516 14:15:13.673448  1038 log_context.go:118] Cache(peopleInfo): Singleflight refresh failed: error getting token source: state syncing error: key not found
W0516 14:15:13.673541  1038 log_context.go:118] Failed to refresh cache in background: error getting token source: state syncing error: key not found
W0516 14:15:13.673448  1038 log_context.go:118] Cache(userInfo): Singleflight refresh failed: error getting token source: state syncing error: key not found
W0516 14:15:13.673652  1038 log_context.go:118] Failed to refresh cache in background: error getting token source: state syncing error: key not found
W0516 14:15:13.673662  1038 log_context.go:118] Failed to refresh cache in background: error getting token source: state syncing error: key not found
W0516 14:15:13.673686  1038 log_context.go:118] Cache(fetchAdminControls): Singleflight refresh failed: failed to get load code assist response: error getting token source: state syncing error: key not found
W0516 14:15:13.673707  1038 log_context.go:118] Failed to refresh cache in background: failed to get load code assist response: error getting token source: state syncing error: key not found
W0516 14:15:13.673709  1038 log_context.go:118] Cache(availableModels): Singleflight refresh failed: failed to get load code assist response: error getting token source: state syncing error: key not found
W0516 14:15:13.673719  1038 log_context.go:118] Failed to refresh cache in background: failed to get load code assist response: error getting token source: state syncing error: key not found

2026-05-16 14:15:15.896 [error] [LS Main stderr] W0516 14:15:15.895994  1038 log_context.go:118] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: state syncing error: key not found
W0516 14:15:15.896038  1038 log_context.go:118] Cache(availableModels): Singleflight refresh failed: failed to get load code assist response: error getting token source: state syncing error: key not found
W0516 14:15:15.896047  1038 log_context.go:118] Failed to refresh cache in background: failed to get load code assist response: error getting token source: state syncing error: key not found
W0516 14:15:15.896096  1038 log_context.go:118] Cache(userInfo): Singleflight refresh failed: error getting token source: state syncing error: key not found
W0516 14:15:15.896109  1038 log_context.go:118] Failed to refresh cache in background: error getting token source: state syncing error: key not found
W0516 14:15:15.896190  1038 log_context.go:118] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: state syncing error: key not found
W0516 14:15:15.896205  1038 log_context.go:118] Failed to refresh cache in background: error getting token source: state syncing error: key not found
W0516 14:15:15.896216  1038 log_context.go:118] Cache(peopleInfo): Singleflight refresh failed: error getting token source: state syncing error: key not found
W0516 14:15:15.896227  1038 log_context.go:118] Failed to refresh cache in background: error getting token source: state syncing error: key not found
W0516 14:15:15.896256  1038 log_context.go:118] Cache(fetchAdminControls): Singleflight refresh failed: failed to get load code assist response: error getting token source: state syncing error: key not found
W0516 14:15:15.896269  1038 log_context.go:118] Failed to refresh cache in background: failed to get load code assist response: error getting token source: state syncing error: key not found

2026-05-16 14:15:19.278 [error] [LS Main stderr] W0516 14:15:19.277429  1038 log_context.go:118] Cache(peopleInfo): Singleflight refresh failed: error getting token source: state syncing error: key not found
W0516 14:15:19.277463  1038 log_context.go:118] Failed to refresh cache in background: error getting token source: state syncing error: key not found
W0516 14:15:19.277427  1038 log_context.go:118] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: state syncing error: key not found
W0516 14:15:19.277489  1038 log_context.go:118] Cache(availableModels): Singleflight refresh failed: failed to get load code assist response: error getting token source: state syncing error: key not found
W0516 14:15:19.277497  1038 log_context.go:118] Failed to refresh cache in background: failed to get load code assist response: error getting token source: state syncing error: key not found
W0516 14:15:19.277486  1038 log_context.go:118] Cache(userInfo): Singleflight refresh failed: error getting token source: state syncing error: key not found
W0516 14:15:19.277508  1038 log_context.go:118] Failed to refresh cache in background: error getting token source: state syncing error: key not found
W0516 14:15:19.277584  1038 log_context.go:118] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: state syncing error: key not found
W0516 14:15:19.277614  1038 log_context.go:118] Cache(fetchAdminControls): Singleflight refresh failed: failed to get load code assist response: error getting token source: state syncing error: key not found
W0516 14:15:19.277623  1038 log_context.go:118] Failed to refresh cache in background: failed to get load code assist response: error getting token source: state syncing error: key not found
W0516 14:15:19.277630  1038 log_context.go:118] Failed to refresh cache in background: error getting token source: state syncing error: key not found

2026-05-16 14:15:29.815 [error] [LS Main stderr] I0516 14:15:29.815338  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x13cd5078d4f6b2c4

2026-05-16 14:15:30.537 [error] [LS Main stderr] I0516 14:15:30.537142  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0xac3345976ce46bde

2026-05-16 14:15:33.432 [error] [LS Main stderr] I0516 14:15:33.432205  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x97c88058ef4d5fcd

2026-05-16 14:15:34.184 [error] [LS Main stderr] I0516 14:15:34.184512  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x8e25bc40faaeb7bc

2026-05-16 14:16:04.393 [error] [LS Main stderr] E0516 14:16:04.393555  1038 log.go:398] failed to check terminal shell support: internal: internal error

2026-05-16 14:16:04.420 [error] [LS Main stderr] I0516 14:16:04.419907  1038 planner_generator.go:283] Requesting planner with 5 chat messages at model retry attempt 1 and API retry attempt 1

2026-05-16 14:16:06.418 [error] [LS Main stderr] I0516 14:16:06.418369  1038 planner_generator.go:318] Encountered retryable api error. retrying in 5s. Error (The model API is currently overloaded and may experience intermittent errors.): RESOURCE_EXHAUSTED (code 429): Resource has been exhausted (e.g. check quota).: RESOURCE_EXHAUSTED (code 429): Resource has been exhausted (e.g. check quota).

2026-05-16 14:16:11.419 [error] [LS Main stderr] E0516 14:16:11.419128  1038 log.go:398] RESOURCE_EXHAUSTED (code 429): Resource has been exhausted (e.g. check quota).: RESOURCE_EXHAUSTED (code 429): Resource has been exhausted (e.g. check quota).

2026-05-16 14:16:11.422 [error] [LS Main stderr] I0516 14:16:11.422381  1038 planner_generator.go:283] Requesting planner with 5 chat messages at model retry attempt 1 and API retry attempt 2

2026-05-16 14:16:12.940 [error] [LS Main stderr] I0516 14:16:12.939705  1038 planner_generator.go:318] Encountered retryable api error. retrying in 6.033355975s. Error (The model API is currently overloaded and may experience intermittent errors.): RESOURCE_EXHAUSTED (code 429): Resource has been exhausted (e.g. check quota).: RESOURCE_EXHAUSTED (code 429): Resource has been exhausted (e.g. check quota).

2026-05-16 14:16:18.961 [error] [LS Main stderr] I0516 14:16:18.961568  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x36deca47c868922b

2026-05-16 14:16:18.973 [error] [LS Main stderr] E0516 14:16:18.973718  1038 log.go:398] RESOURCE_EXHAUSTED (code 429): Resource has been exhausted (e.g. check quota).: RESOURCE_EXHAUSTED (code 429): Resource has been exhausted (e.g. check quota).

2026-05-16 14:16:21.827 [error] [LS Main stderr] I0516 14:16:21.827744  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x378cacac0ca93637

2026-05-16 14:16:21.830 [error] [LS Main stderr] I0516 14:16:21.830550  1038 planner_generator.go:283] Requesting planner with 6 chat messages at model retry attempt 1 and API retry attempt 3

2026-05-16 14:16:23.864 [error] [LS Main stderr] E0516 14:16:23.862257  1038 log.go:398] agent executor error: model unreachable: RESOURCE_EXHAUSTED (code 429): Resource has been exhausted (e.g. check quota).: RESOURCE_EXHAUSTED (code 429): Resource has been exhausted (e.g. check quota).

2026-05-16 14:16:23.866 [error] [LS Main stderr] E0516 14:16:23.866684  1038 log.go:398] model unreachable: RESOURCE_EXHAUSTED (code 429): Resource has been exhausted (e.g. check quota).: RESOURCE_EXHAUSTED (code 429): Resource has been exhausted (e.g. check quota).

2026-05-16 14:16:26.447 [error] [LS Main stderr] E0516 14:16:26.447825  1038 log.go:398] failed to check terminal shell support: internal: internal error

2026-05-16 14:16:27.636 [error] [LS Main stderr] E0516 14:16:27.636440  1038 log.go:398] executor is not currently running

2026-05-16 14:16:27.640 [error] [LS Main stderr] E0516 14:16:27.639845  1038 log.go:398] failed to check terminal shell support: internal: internal error

2026-05-16 14:18:48.908 [error] [LS Main stderr] I0516 14:18:48.908226  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x7c52235dfd98f5a6

2026-05-16 14:18:51.478 [error] [LS Main stderr] I0516 14:18:51.478249  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0xcb397d965428361c

2026-05-16 14:23:44.269 [error] [LS Main stderr] I0516 14:23:44.269446  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xea9a2f73272e7916

2026-05-16 14:23:44.890 [error] [LS Main stderr] I0516 14:23:44.890667  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0xbeca0660efd33d1b

2026-05-16 14:29:02.922 [error] [LS Main stderr] I0516 14:29:02.921874  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x498e803044ca6aca

2026-05-16 14:29:06.191 [error] [LS Main stderr] W0516 14:29:06.185630  1038 log_context.go:118] Cache(peopleInfo): Singleflight refresh failed: Get "https://www.googleapis.com/oauth2/v2/userinfo": read tcp 192.168.100.38:52222->142.250.202.234:443: read: connection reset by peer
W0516 14:29:06.187588  1038 log_context.go:118] Failed to refresh cache in background: Get "https://www.googleapis.com/oauth2/v2/userinfo": read tcp 192.168.100.38:52222->142.250.202.234:443: read: connection reset by peer
E0516 14:29:06.189544  1038 log.go:398] Failed to poll ListExperiments: Post "https://daily-cloudcode-pa.googleapis.com/v1internal:listExperiments": read tcp 192.168.100.38:52221->142.250.186.234:443: read: connection reset by peer

2026-05-16 14:29:07.080 [error] [LS Main stderr] I0516 14:29:07.079814  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0xc6701c6d4d4eb8d2

2026-05-16 14:33:57.163 [error] [LS Main stderr] I0516 14:33:57.163612  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xfcfa5fd4cda36f51

2026-05-16 14:34:01.346 [error] [LS Main stderr] I0516 14:34:01.345581  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x764ca1fb5c107361

2026-05-16 14:34:07.290 [error] [LS Main stderr] W0516 14:34:07.288718  1038 log_context.go:118] Cache(peopleInfo): Singleflight refresh failed: failed to get profile picture: Get "https://lh3.googleusercontent.com/a/ACg8ocKZHIxG0Z4rBgkbyg2VSvFcH5NMHTWtvlA-msy_ULhtmneQfEk=s96-c": net/http: TLS handshake timeout

2026-05-16 14:34:07.290 [error] [LS Main stderr] W0516 14:34:07.289858  1038 log_context.go:118] Failed to refresh cache in background: failed to get profile picture: Get "https://lh3.googleusercontent.com/a/ACg8ocKZHIxG0Z4rBgkbyg2VSvFcH5NMHTWtvlA-msy_ULhtmneQfEk=s96-c": net/http: TLS handshake timeout

2026-05-16 14:38:53.587 [error] [LS Main stderr] I0516 14:38:53.587451  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x2810e19abb449e50

2026-05-16 14:38:56.195 [error] [LS Main stderr] I0516 14:38:56.194808  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0xf2b5ba122bbd682d

2026-05-16 14:44:06.697 [error] [LS Main stderr] I0516 14:44:06.697281  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x40b91135c9a47b91

2026-05-16 14:44:09.291 [error] [LS Main stderr] I0516 14:44:09.289998  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0xf13d032b32c11850

2026-05-16 14:48:45.236 [error] [LS Main stderr] I0516 14:48:45.236573  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xd9eb1ff15db5a9c5

2026-05-16 14:48:45.779 [error] [LS Main stderr] I0516 14:48:45.778854  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x5a91c1e33581af35

2026-05-16 14:54:02.306 [error] [LS Main stderr] I0516 14:54:02.306316  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x7cd96e4ecb6e993

2026-05-16 14:54:02.799 [error] [LS Main stderr] I0516 14:54:02.799399  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x33d43681d0afaf8b

2026-05-16 14:54:22.833 [error] [LS Main stderr] W0516 14:54:22.833506  1038 log_context.go:118] Cache(peopleInfo): Singleflight refresh failed: Get "https://www.googleapis.com/oauth2/v2/userinfo": EOF
W0516 14:54:22.833652  1038 log_context.go:118] Failed to refresh cache in background: Get "https://www.googleapis.com/oauth2/v2/userinfo": EOF

2026-05-16 14:58:45.448 [error] [LS Main stderr] I0516 14:58:45.446533  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xab72b13c87e27b11

2026-05-16 14:58:45.768 [error] [LS Main stderr] I0516 14:58:45.768083  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x8c61ce1bae90857c

2026-05-16 15:03:44.464 [error] [LS Main stderr] I0516 15:03:44.464259  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x8630fe0690093cc6

2026-05-16 15:03:44.817 [error] [LS Main stderr] I0516 15:03:44.817288  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0xda71945fa7af38b5

2026-05-16 15:08:43.463 [error] [LS Main stderr] I0516 15:08:43.463228  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x1ab0f06825aeb596

2026-05-16 15:08:43.934 [error] [LS Main stderr] I0516 15:08:43.933637  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x4c3b5cf6f4862a01

2026-05-16 15:13:51.343 [error] [LS Main stderr] I0516 15:13:51.342922  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xa1cf3c3c4fd32cb2

2026-05-16 15:13:52.308 [error] [LS Main stderr] I0516 15:13:52.308257  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0xf05669537cc6da62

2026-05-16 15:13:52.486 [error] [LS Main stderr] I0516 15:13:52.486531  1038 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x5b97f4f9209106c0

